sz,om,yr,mo,dy,date1,time,tz,st,stf,stn,f,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
2.75,443345,2013,5,15,05/15/2013,18:53:00,3,TX,48,0,0,0,0,0.04,0.08,32.639,-97.806,32.641,-97.781,1.46,200,1,1,1,367,0,0,0
2.75,443090,2013,5,15,05/15/2013,18:58:00,3,TX,48,0,4,54,6,143,0,32.412,-97.754,32.438,-97.7243,2.5,400,1,1,1,221,0,0,0
2.75,443349,2013,5,15,05/15/2013,19:05:00,3,TX,48,0,0,0,0,0.02,0,32.566,-97.675,32.566,-97.673,0.12,20,1,1,1,367,0,0,0
2.75,443350,2013,5,15,05/15/2013,19:09:00,3,TX,48,0,1,0,0,0.36,0.01,32.356,-97.633,32.351,-97.592,2.44,300,1,1,1,221,251,0,0
2.75,443352,2013,5,15,05/15/2013,19:19:00,3,TX,48,0,0,0,0,0.01,0,32.555,-97.664,32.554,-97.661,0.19,30,1,1,1,251,0,0,0
2.75,443354,2013,5,15,05/15/2013,19:34:00,3,TX,48,0,0,0,0,0,0.01,31.512,-98.135,31.515,-98.135,0.21,30,1,1,1,193,0,0,0
2.75,443355,2013,5,15,05/15/2013,19:35:00,3,TX,48,0,0,0,0,0,0.02,31.502,-98.145,31.506,-98.128,1.04,40,1,1,1,193,0,0,0
1.75,443356,2013,5,15,05/15/2013,20:12:00,3,TX,48,0,3,7,0,124,0,32.255,-97.495,32.339,-97.406,7.79,1733,1,1,1,251,0,0,0
1.75,440394,2013,5,16,05/16/2013,13:34:00,3,TX,48,0,1,0,0,0.05,0,32.4636,-94.0565,32.4597,-94.0509,0.42,200,1,1,1,203,0,0,0
1.75,440396,2013,5,16,05/16/2013,13:39:00,3,LA,22,0,1,1,0,0.25,0,32.4468,-93.9625,32.408,-93.8855,5.23,1400,1,1,1,17,0,0,0
